frequency,date_int
0,20180321070000
0,20180321071500
0,20180321073000
0,20180321074500
0,20180321080000
0,20180321081500
4,20180321083000
6,20180321084500
0,20180321090000
8,20180321091500
6,20180321093000
0,20180321094500
4,20180321100000
0,20180321101500
6,20180321103000
6,20180321104500
4,20180321110000
6,20180321111500
2,20180321113000
12,20180321114500
8,20180321120000
10,20180321121500
12,20180321123000
20,20180321124500
6,20180321130000
0,20180321131500
0,20180321133000
6,20180321134500
10,20180321140000
0,20180321141500
18,20180321143000
8,20180321144500
8,20180321150000
16,20180321151500
8,20180321153000
4,20180321154500
2,20180321160000
0,20180321161500
0,20180321163000
0,20180321164500
0,20180321170000
4,20180321171500
18,20180321173000
6,20180321174500
0,20180321180000
0,20180321181500
0,20180321183000
0,20180321184500
0,20180321190000
0,20180321191500
0,20180321193000
0,20180321194500
0,20180321200000
0,20180321201500
0,20180321203000
0,20180321204500
0,20180321210000
0,20180321211500
0,20180321213000
0,20180321214500
0,20180321220000
0,20180321221500
0,20180321223000
0,20180321224500
0,20180321230000
0,20180321231500
0,20180321233000
0,20180321234500
0,20180322000000
0,20180322001500
0,20180322003000
0,20180322004500
0,20180322010000
0,20180322011500
0,20180322013000
0,20180322014500
0,20180322020000
0,20180322021500
0,20180322023000
0,20180322024500
0,20180322030000
0,20180322031500
0,20180322033000
0,20180322034500
0,20180322040000
0,20180322041500
0,20180322043000
0,20180322044500
0,20180322050000
0,20180322051500
0,20180322053000
0,20180322054500
0,20180322060000
0,20180322061500
0,20180322063000
0,20180322064500
0,20180322070000
0,20180322071500
0,20180322073000
0,20180322074500
0,20180322080000
0,20180322081500
0,20180322083000
0,20180322084500
0,20180322090000
0,20180322091500
0,20180322093000
8,20180322094500
0,20180322100000
6,20180322101500
0,20180322103000
2,20180322104500
12,20180322110000
4,20180322111500
16,20180322113000
8,20180322114500
8,20180322120000
4,20180322121500
4,20180322123000
0,20180322124500
0,20180322130000
4,20180322131500
6,20180322133000
0,20180322134500
10,20180322140000
10,20180322141500
4,20180322143000
4,20180322144500
24,20180322150000
0,20180322151500
4,20180322153000
8,20180322154500
8,20180322160000
4,20180322161500
0,20180322163000
0,20180322164500
4,20180322170000
8,20180322171500
0,20180322173000
8,20180322174500
12,20180322180000
4,20180322181500
4,20180322183000
0,20180322184500
0,20180322190000
0,20180322191500
0,20180322193000
0,20180322194500
0,20180322200000
0,20180322201500
0,20180322203000
0,20180322204500
0,20180322210000
0,20180322211500
0,20180322213000
0,20180322214500
0,20180322220000
0,20180322221500
0,20180322223000
0,20180322224500
0,20180322230000
0,20180322231500
0,20180322233000
0,20180322234500
0,20180323000000
0,20180323001500
0,20180323003000
0,20180323004500
0,20180323010000
0,20180323011500
0,20180323013000
0,20180323014500
0,20180323020000
0,20180323021500
0,20180323023000
0,20180323024500
0,20180323030000
0,20180323031500
0,20180323033000
0,20180323034500
0,20180323040000
0,20180323041500
0,20180323043000
0,20180323044500
0,20180323050000
0,20180323051500
0,20180323053000
0,20180323054500
0,20180323060000
0,20180323061500
0,20180323063000
0,20180323064500
0,20180323070000
0,20180323071500
0,20180323073000
0,20180323074500
0,20180323080000
0,20180323081500
4,20180323083000
2,20180323084500
0,20180323090000
0,20180323091500
6,20180323093000
18,20180323094500
2,20180323100000
10,20180323101500
6,20180323103000
16,20180323104500
14,20180323110000
14,20180323111500
32,20180323113000
8,20180323114500
6,20180323120000
8,20180323121500
6,20180323123000
32,20180323124500
4,20180323130000
4,20180323131500
8,20180323133000
8,20180323134500
8,20180323140000
16,20180323141500
18,20180323143000
20,20180323144500
10,20180323150000
8,20180323151500
14,20180323153000
8,20180323154500
10,20180323160000
34,20180323161500
22,20180323163000
12,20180323164500
8,20180323170000
18,20180323171500
0,20180323173000
6,20180323174500
16,20180323180000
24,20180323181500
6,20180323183000
0,20180323184500
0,20180323190000
0,20180323191500
0,20180323193000
0,20180323194500
0,20180323200000
0,20180323201500
0,20180323203000
0,20180323204500
0,20180323210000
0,20180323211500
0,20180323213000
0,20180323214500
0,20180323220000
0,20180323221500
0,20180323223000
0,20180323224500
0,20180323230000
0,20180323231500
0,20180323233000
0,20180323234500
0,20180324000000
0,20180324001500
0,20180324003000
0,20180324004500
0,20180324010000
0,20180324011500
0,20180324013000
0,20180324014500
0,20180324020000
0,20180324021500
0,20180324023000
0,20180324024500
0,20180324030000
0,20180324031500
0,20180324033000
0,20180324034500
0,20180324040000
0,20180324041500
0,20180324043000
0,20180324044500
0,20180324050000
0,20180324051500
0,20180324053000
0,20180324054500
0,20180324060000
0,20180324061500
0,20180324063000
0,20180324064500
0,20180324070000
0,20180324071500
0,20180324073000
0,20180324074500
0,20180324080000
0,20180324081500
0,20180324083000
4,20180324084500
0,20180324090000
10,20180324091500
12,20180324093000
10,20180324094500
18,20180324100000
24,20180324101500
26,20180324103000
34,20180324104500
16,20180324110000
26,20180324111500
38,20180324113000
30,20180324114500
4,20180324120000
40,20180324121500
14,20180324123000
20,20180324124500
42,20180324130000
36,20180324131500
4,20180324133000
34,20180324134500
26,20180324140000
34,20180324141500
8,20180324143000
24,20180324144500
22,20180324150000
24,20180324151500
32,20180324153000
26,20180324154500
22,20180324160000
22,20180324161500
10,20180324163000
32,20180324164500
8,20180324170000
42,20180324171500
14,20180324173000
8,20180324174500
8,20180324180000
12,20180324181500
4,20180324183000
0,20180324184500
0,20180324190000
0,20180324191500
0,20180324193000
0,20180324194500
0,20180324200000
0,20180324201500
0,20180324203000
0,20180324204500
0,20180324210000
0,20180324211500
0,20180324213000
0,20180324214500
0,20180324220000
0,20180324221500
0,20180324223000
0,20180324224500
0,20180324230000
0,20180324231500
0,20180324233000
0,20180324234500
0,20180325000000
0,20180325001500
0,20180325003000
0,20180325004500
0,20180325010000
0,20180325011500
0,20180325013000
0,20180325014500
0,20180325020000
0,20180325021500
0,20180325023000
0,20180325024500
0,20180325030000
0,20180325031500
0,20180325033000
0,20180325034500
0,20180325040000
0,20180325041500
0,20180325043000
0,20180325044500
0,20180325050000
0,20180325051500
0,20180325053000
0,20180325054500
0,20180325060000
0,20180325061500
0,20180325063000
0,20180325064500
0,20180325070000
0,20180325071500
0,20180325073000
0,20180325074500
0,20180325080000
0,20180325081500
2,20180325083000
0,20180325084500
8,20180325090000
4,20180325091500
0,20180325093000
6,20180325094500
12,20180325100000
8,20180325101500
12,20180325103000
12,20180325104500
30,20180325110000
12,20180325111500
28,20180325113000
26,20180325114500
20,20180325120000
26,20180325121500
20,20180325123000
30,20180325124500
18,20180325130000
8,20180325131500
26,20180325133000
18,20180325134500
10,20180325140000
2,20180325141500
12,20180325143000
0,20180325144500
24,20180325150000
24,20180325151500
16,20180325153000
4,20180325154500
8,20180325160000
2,20180325161500
12,20180325163000
12,20180325164500
4,20180325170000
0,20180325171500
0,20180325173000
4,20180325174500
10,20180325180000
4,20180325181500
0,20180325183000
0,20180325184500
0,20180325190000
0,20180325191500
0,20180325193000
0,20180325194500
0,20180325200000
0,20180325201500
0,20180325203000
0,20180325204500
0,20180325210000
0,20180325211500
0,20180325213000
0,20180325214500
0,20180325220000
0,20180325221500
0,20180325223000
0,20180325224500
0,20180325230000
0,20180325231500
0,20180325233000
0,20180325234500
0,20180326000000
0,20180326001500
0,20180326003000
0,20180326004500
0,20180326010000
0,20180326011500
0,20180326013000
0,20180326014500
0,20180326020000
0,20180326021500
0,20180326023000
0,20180326024500
0,20180326030000
0,20180326031500
0,20180326033000
0,20180326034500
0,20180326040000
0,20180326041500
0,20180326043000
0,20180326044500
0,20180326050000
0,20180326051500
0,20180326053000
0,20180326054500
0,20180326060000
0,20180326061500
0,20180326063000
0,20180326064500
0,20180326070000
0,20180326071500
0,20180326073000
0,20180326074500
0,20180326080000
0,20180326081500
0,20180326083000
0,20180326084500
0,20180326090000
0,20180326091500
0,20180326093000
0,20180326094500
0,20180326100000
0,20180326101500
0,20180326103000
0,20180326104500
0,20180326110000
0,20180326111500
0,20180326113000
0,20180326114500
0,20180326120000
0,20180326121500
0,20180326123000
0,20180326124500
0,20180326130000
0,20180326131500
16,20180326133000
16,20180326134500
10,20180326140000
30,20180326141500
4,20180326143000
8,20180326144500
16,20180326150000
4,20180326151500
22,20180326153000
10,20180326154500
12,20180326160000
4,20180326161500
10,20180326163000
8,20180326164500
0,20180326170000
6,20180326171500
14,20180326173000
8,20180326174500
6,20180326180000
8,20180326181500
0,20180326183000
0,20180326184500
0,20180326190000
0,20180326191500
0,20180326193000
0,20180326194500
0,20180326200000
0,20180326201500
0,20180326203000
0,20180326204500
0,20180326210000
0,20180326211500
0,20180326213000
0,20180326214500
0,20180326220000
0,20180326221500
0,20180326223000
0,20180326224500
0,20180326230000
0,20180326231500
0,20180326233000
0,20180326234500
0,20180327000000
0,20180327001500
0,20180327003000
0,20180327004500
0,20180327010000
0,20180327011500
0,20180327013000
0,20180327014500
0,20180327020000
0,20180327021500
0,20180327023000
0,20180327024500
0,20180327030000
0,20180327031500
0,20180327033000
0,20180327034500
0,20180327040000
0,20180327041500
0,20180327043000
0,20180327044500
0,20180327050000
0,20180327051500
0,20180327053000
0,20180327054500
0,20180327060000
0,20180327061500
0,20180327063000
0,20180327064500
0,20180327070000
0,20180327071500
0,20180327073000
0,20180327074500
0,20180327080000
0,20180327081500
0,20180327083000
0,20180327084500
0,20180327090000
2,20180327091500
6,20180327093000
8,20180327094500
12,20180327100000
6,20180327101500
2,20180327103000
10,20180327104500
10,20180327110000
16,20180327111500
8,20180327113000
4,20180327114500
8,20180327120000
20,20180327121500
12,20180327123000
8,20180327124500
16,20180327130000
8,20180327131500
0,20180327133000
8,20180327134500
28,20180327140000
12,20180327141500
10,20180327143000
8,20180327144500
8,20180327150000
4,20180327151500
6,20180327153000
6,20180327154500
4,20180327160000
2,20180327161500
0,20180327163000
0,20180327164500
4,20180327170000
0,20180327171500
6,20180327173000
0,20180327174500
0,20180327180000
0,20180327181500
10,20180327183000
0,20180327184500
0,20180327190000
0,20180327191500
0,20180327193000
0,20180327194500
0,20180327200000
0,20180327201500
0,20180327203000
0,20180327204500
0,20180327210000
0,20180327211500
0,20180327213000
0,20180327214500
0,20180327220000
0,20180327221500
0,20180327223000
0,20180327224500
0,20180327230000
0,20180327231500
0,20180327233000
0,20180327234500
0,20180328000000
0,20180328001500
0,20180328003000
0,20180328004500
0,20180328010000
0,20180328011500
0,20180328013000
0,20180328014500
0,20180328020000
0,20180328021500
0,20180328023000
0,20180328024500
0,20180328030000
0,20180328031500
0,20180328033000
0,20180328034500
0,20180328040000
0,20180328041500
0,20180328043000
0,20180328044500
0,20180328050000
0,20180328051500
0,20180328053000
0,20180328054500
0,20180328060000
0,20180328061500
0,20180328063000
0,20180328064500
0,20180328070000
0,20180328071500
0,20180328073000
0,20180328074500
0,20180328080000
0,20180328081500
12,20180328083000
0,20180328084500
8,20180328090000
6,20180328091500
0,20180328093000
8,20180328094500
0,20180328100000
8,20180328101500
16,20180328103000
22,20180328104500
4,20180328110000
8,20180328111500
4,20180328113000
18,20180328114500
16,20180328120000
18,20180328121500
14,20180328123000
4,20180328124500
12,20180328130000
6,20180328131500
4,20180328133000
8,20180328134500
14,20180328140000
0,20180328141500
6,20180328143000
4,20180328144500
0,20180328150000
0,20180328151500
14,20180328153000
24,20180328154500
10,20180328160000
18,20180328161500
8,20180328163000
4,20180328164500
10,20180328170000
4,20180328171500
22,20180328173000
4,20180328174500
2,20180328180000
8,20180328181500
4,20180328183000
0,20180328184500
0,20180328190000
0,20180328191500
0,20180328193000
0,20180328194500
0,20180328200000
0,20180328201500
0,20180328203000
0,20180328204500
0,20180328210000
0,20180328211500
0,20180328213000
0,20180328214500
0,20180328220000
0,20180328221500
0,20180328223000
0,20180328224500
0,20180328230000
0,20180328231500
0,20180328233000
0,20180328234500
0,20180329000000
0,20180329001500
0,20180329003000
0,20180329004500
0,20180329010000
0,20180329011500
0,20180329013000
0,20180329014500
0,20180329020000
0,20180329021500
0,20180329023000
0,20180329024500
0,20180329030000
0,20180329031500
0,20180329033000
0,20180329034500
0,20180329040000
0,20180329041500
0,20180329043000
0,20180329044500
0,20180329050000
0,20180329051500
0,20180329053000
0,20180329054500
0,20180329060000
0,20180329061500
0,20180329063000
0,20180329064500
0,20180329070000
0,20180329071500
0,20180329073000
0,20180329074500
0,20180329080000
0,20180329081500
0,20180329083000
0,20180329084500
0,20180329090000
4,20180329091500
6,20180329093000
0,20180329094500
0,20180329100000
0,20180329101500
8,20180329103000
8,20180329104500
0,20180329110000
14,20180329111500
12,20180329113000
0,20180329114500
28,20180329120000
24,20180329121500
10,20180329123000
34,20180329124500
8,20180329130000
24,20180329131500
8,20180329133000
26,20180329134500
16,20180329140000
18,20180329141500
12,20180329143000
8,20180329144500
28,20180329150000
16,20180329151500
30,20180329153000
18,20180329154500
16,20180329160000
20,20180329161500
36,20180329163000
4,20180329164500
10,20180329170000
50,20180329171500
24,20180329173000
6,20180329174500
10,20180329180000
10,20180329181500
0,20180329183000
0,20180329184500
0,20180329190000
0,20180329191500
0,20180329193000
0,20180329194500
0,20180329200000
0,20180329201500
0,20180329203000
0,20180329204500
0,20180329210000
0,20180329211500
0,20180329213000
0,20180329214500
0,20180329220000
0,20180329221500
0,20180329223000
0,20180329224500
0,20180329230000
0,20180329231500
0,20180329233000
0,20180329234500
0,20180330000000
0,20180330001500
0,20180330003000
0,20180330004500
0,20180330010000
0,20180330011500
0,20180330013000
0,20180330014500
0,20180330020000
0,20180330021500
0,20180330023000
0,20180330024500
0,20180330030000
0,20180330031500
0,20180330033000
0,20180330034500
0,20180330040000
0,20180330041500
0,20180330043000
0,20180330044500
0,20180330050000
0,20180330051500
0,20180330053000
0,20180330054500
0,20180330060000
0,20180330061500
0,20180330063000
0,20180330064500
0,20180330070000
0,20180330071500
0,20180330073000
0,20180330074500
0,20180330080000
0,20180330081500
0,20180330083000
4,20180330084500
0,20180330090000
4,20180330091500
4,20180330093000
24,20180330094500
12,20180330100000
12,20180330101500
